frame,gps_longitude,gps_latitude,gps_azimuth
707,36.177756,120.487689,185.202562
708,36.177756,120.487689,185.203168
709,36.177756,120.487689,185.203168
710,36.177756,120.487689,185.203168
711,36.177756,120.487689,185.203168
712,36.177756,120.487689,185.204111
713,36.177756,120.487689,185.204111
714,36.177756,120.487689,185.204777
715,36.177756,120.487689,185.204777
716,36.177756,120.487689,185.204777
717,36.177756,120.487689,185.204777
718,36.177756,120.487689,185.204777
719,36.177756,120.487689,185.204777
720,36.177756,120.487689,185.206743
721,36.177756,120.487689,185.206743
722,36.177756,120.487689,185.210458
723,36.177756,120.487689,185.210458
724,36.177756,120.487689,185.209659
725,36.177756,120.487689,185.209659
726,36.177756,120.487689,185.209659
727,36.177756,120.487689,185.209659
728,36.177756,120.487689,185.210691
729,36.177756,120.487689,185.210691
730,36.177756,120.487689,185.210691
731,36.177756,120.487689,185.210691
732,36.177756,120.487689,185.207503
733,36.177756,120.487689,185.207503
734,36.177756,120.487689,185.206852
735,36.177756,120.487689,185.206852
736,36.177756,120.487689,185.206852
737,36.177756,120.487689,185.206852
738,36.177756,120.487689,185.206901
739,36.177756,120.487689,185.206901
740,36.177756,120.487689,185.205876
741,36.177756,120.487689,185.205876
742,36.177756,120.487689,185.205876
743,36.177756,120.487689,185.205876
744,36.177756,120.487689,185.207566
745,36.177756,120.487689,185.207566
746,36.177756,120.487689,185.207566
747,36.177756,120.487689,185.207566
748,36.177756,120.487689,185.207059
749,36.177756,120.487689,185.207059
750,36.177756,120.487689,185.207059
751,36.177756,120.487689,185.207059
752,36.177756,120.487689,185.205770
753,36.177756,120.487689,185.205770
754,36.177756,120.487689,185.204436
755,36.177756,120.487689,185.204436
756,36.177756,120.487689,185.204436
757,36.177756,120.487688,185.204646
758,36.177756,120.487688,185.204646
759,36.177756,120.487688,185.204646
760,36.177756,120.487688,185.204489
761,36.177756,120.487688,185.204489
762,36.177756,120.487688,185.204509
763,36.177756,120.487688,185.204509
764,36.177756,120.487688,185.204144
765,36.177756,120.487688,185.204144
766,36.177756,120.487688,185.203559
767,36.177756,120.487688,185.203559
768,36.177756,120.487688,185.203119
769,36.177756,120.487688,185.203119
770,36.177756,120.487688,185.203119
771,36.177756,120.487688,185.203119
772,36.177756,120.487688,185.203119
773,36.177756,120.487688,185.203119
774,36.177756,120.487688,185.202167
775,36.177756,120.487688,185.202167
